Company,Slogan,Category,char_count,word_count,cat_n,cat_reliable,sentiment_score,sentiment,subjectivity,score_length,score_memorability,score_emotion,score_action,score_originality,score_personal,cliches_detected,cliche_count,effectiveness_score,effectiveness_category,theme_cluster,theme_keywords
The Comfy Cow,Crazy Good Ice Cream.,food-slogans,21,4,346,True,0.128,Positive,0.75,10.0,5,4.39,0,10,0,[],0,5.128,Bon,7,"good, food, feel, great, life"
Whitey's Ice Cream,The Best in the Midwest,food-slogans,23,5,346,True,0.6369,Positive,0.3,10.0,10,6.6845,0,7,3,['best'],1,6.6869,Très bon,0,"live, make, best, love, great"
Valio,Making you feel good!,food-slogans,21,4,346,True,0.4926,Positive,0.6000000000000001,10.0,2,5.463000000000001,10,10,5,[],0,6.5926,Très bon,7,"good, food, feel, great, life"
Talenti,Happier spoons,food-slogans,14,2,346,True,0.5267,Positive,0.0,6.9,2,4.6335,0,10,0,[],0,3.9617,Moyen,0,"live, make, best, love, great"
Sealtest Dairy,out of this world,food-slogans,17,4,346,True,0.0,Neutral,0.0,8.5,5,0.0,0,10,0,[],0,4.025,Moyen,5,"world, new, best, difference, beer"
Polar Ice Cream,The Treat is in the Eat,food-slogans,23,6,346,True,0.4019,Positive,0.0,10.0,10,2.0095,0,10,0,[],0,5.9019,Bon,0,"live, make, best, love, great"
Meiji,Now idea for wellness,food-slogans,21,4,346,True,0.4404,Positive,0.0,10.0,2,2.202,0,10,3,[],0,4.2404,Moyen,0,"live, make, best, love, great"
Mayfield Dairy,"There's milk, then theres Mayfield.",food-slogans,35,5,346,True,0.0,Neutral,0.0,10.0,5,0.0,5,10,0,[],0,5.0,Moyen,0,"live, make, best, love, great"
Maxibon,"In the wild, lickers never survive",food-slogans,34,6,346,True,0.0,Neutral,0.4,10.0,0,2.0,5,10,0,[],0,4.15,Moyen,0,"live, make, best, love, great"
Maola,Great Milk Comes From Healthy,food-slogans,29,5,346,True,0.7783,Positive,0.625,10.0,2,9.0165,5,10,0,[],0,6.0533,Bon,0,"live, make, best, love, great"
Kawartha Dairy Company,we all scream for ice cream!,food-slogans,28,6,346,True,-0.4574,Negative,0.0,10.0,2,2.287,5,10,3,[],0,5.0074,Bon,0,"live, make, best, love, great"
Hershey's Ice Cream,all you need is Hershey's,food-slogans,25,5,346,True,0.0,Neutral,0.0,10.0,2,0.0,5,10,5,[],0,4.75,Moyen,0,"live, make, best, love, great"
Herrell's Ice Cream,The proof of the pudding is in the eating.,food-slogans,42,9,346,True,0.0,Neutral,0.0,6.25,10,0.0,0,10,0,[],0,4.9375,Moyen,0,"live, make, best, love, great"
Handel's Homemade Ice Cream,DELICIOUS WITH A DASH OF DELIVERY.,food-slogans,34,6,346,True,0.5719,Positive,1.0,10.0,3,9.8595,0,10,0,[],0,5.7219,Bon,0,"live, make, best, love, great"
Halo Top Creamery,"No bowl, no regrets",food-slogans,19,4,346,True,0.2018,Positive,0.2,8.5,10,2.0090000000000003,0,10,0,[],0,5.6768,Bon,0,"live, make, best, love, great"
Havmor Ice Cream,Goodness of pure milk in Havmor,food-slogans,31,6,346,True,0.4588,Positive,0.5,10.0,2,4.7940000000000005,0,10,0,[],0,4.4588,Moyen,0,"live, make, best, love, great"
Ceylon Cold Stores,Helping to live life better every day.,food-slogans,38,7,346,True,0.6249,Positive,0.5,8.5,5,7.6245,10,10,0,[],0,7.0499,Très bon,3,"better, life, making, live, money"
Creambell,Dairy made delicious,food-slogans,20,3,346,True,0.5719,Positive,1.0,10.0,3,9.8595,8,10,0,[],0,6.9219,Très bon,0,"live, make, best, love, great"
Coolhaus,"Clean products, no compromise.",food-slogans,30,4,346,True,0.128,Positive,0.7000000000000001,10.0,3,4.140000000000001,0,10,0,[],0,4.578,Moyen,0,"live, make, best, love, great"
Casper's Ice Cream,Life Never Tasted So Good.,food-slogans,26,5,346,True,0.5777,Positive,0.6000000000000001,10.0,2,7.8885000000000005,5,10,0,[],0,5.8277,Bon,7,"good, food, feel, great, life"
Brigham's Ice Cream,Before It's Too Late,food-slogans,20,4,346,True,0.0,Neutral,0.6,10.0,0,3.0,0,10,0,[],0,3.6,Moyen,0,"live, make, best, love, great"
Braum's,From Our Family To Yours.,food-slogans,25,5,346,True,0.0,Neutral,0.0,10.0,5,0.0,0,10,8,[],0,5.05,Bon,0,"live, make, best, love, great"
Berthillon,Quality is our passion,food-slogans,22,4,346,True,0.4588,Positive,0.0,10.0,2,2.294,0,7,3,['quality'],1,3.8087999999999997,Moyen,1,"passion, excellence, beer, life, discover"
Arun Icecreams,Life’s Happy moments,food-slogans,20,3,346,True,0.5719,Positive,1.0,10.0,2,9.8595,0,10,0,[],0,5.4719,Bon,2,"life, live, come, enjoy, make"
Solero (ice cream),Real fruit in disguise,food-slogans,22,4,346,True,-0.25,Negative,0.30000000000000004,10.0,0,2.75,0,10,0,[],0,3.55,Moyen,0,"live, make, best, love, great"
Cadbury Ice Cream,How cool is that?,food-slogans,17,4,346,True,0.3182,Positive,0.65,8.5,2,4.841,0,10,0,[],0,4.2432,Moyen,0,"live, make, best, love, great"
Cadbury Eclairs,Sweet with a heart on,food-slogans,21,5,346,True,0.802,Positive,0.65,10.0,2,9.26,0,10,3,[],0,5.652,Bon,0,"live, make, best, love, great"
Danone,ONE PLANET.ONE HEALTH,food-slogans,21,3,346,True,0.0,Neutral,0.0,10.0,3,0.0,0,10,0,[],0,3.75,Moyen,0,"live, make, best, love, great"
Foodpanda,"Pick, click and quick",food-slogans,21,4,346,True,0.0,Neutral,0.5,10.0,5,2.5,7,10,0,[],0,5.8,Bon,0,"live, make, best, love, great"
Bournvita,Strong bones. Strong muscles. Active brain.,food-slogans,43,6,346,True,0.8519,Positive,0.6888888888888888,8.5,8,9.703944444444444,0,10,0,[],0,6.715788888888889,Très bon,0,"live, make, best, love, great"
Frito-Lay,Good fun!,food-slogans,9,2,346,True,0.7574,Positive,0.4,6.4,2,7.787,0,10,0,[],0,4.5174,Moyen,7,"good, food, feel, great, life"
Maggi,Happiness is homemade,food-slogans,21,3,346,True,0.5574,Positive,0.2,10.0,3,5.787,5,10,0,[],0,5.6574,Bon,0,"live, make, best, love, great"
McVitie's,Whole wheat at its heart,food-slogans,24,5,346,True,0.6369,Positive,0.4,10.0,8,7.1845,0,10,0,[],0,6.4369,Bon,0,"live, make, best, love, great"
Mother Dairy,Taste that lifts you,food-slogans,20,4,346,True,0.0,Neutral,0.0,10.0,5,0.0,5,10,5,[],0,5.5,Bon,4,"taste, good, difference, fresh, life"
Kwality Wall's,Connector of hearts.,food-slogans,20,3,346,True,0.6486,Positive,0.0,10.0,0,5.243,0,10,0,[],0,4.0486,Moyen,0,"live, make, best, love, great"
Maltesers,The lighter way to enjoy chocolate,food-slogans,34,6,346,True,0.4939,Positive,0.5,10.0,3,4.9695,5,10,0,[],0,5.4939,Bon,9,"way, better, life, money, play"
Mars,"Work, Rest & Play",food-slogans,17,4,346,True,0.34,Positive,0.0,8.5,2,1.7000000000000002,5,10,0,[],0,4.365,Moyen,0,"live, make, best, love, great"
Aunt Jemima,"I's in Town, Honey",food-slogans,18,4,346,True,0.0,Neutral,0.0,8.5,5,0.0,0,10,0,[],0,4.025,Moyen,0,"live, make, best, love, great"
Quisp,Crunchy Corn Cereal,food-slogans,19,3,346,True,0.0,Neutral,0.0,8.5,5,0.0,0,10,0,[],0,4.025,Moyen,0,"live, make, best, love, great"
Uncle Chipps,Bole mere lips.,food-slogans,15,3,346,True,0.0,Neutral,0.5,8.5,2,2.5,0,10,0,[],0,3.775,Moyen,0,"live, make, best, love, great"
Slim Jim,Snap into a Slim Jim,food-slogans,20,5,346,True,0.0,Neutral,0.0,10.0,8,0.0,7,10,0,[],0,6.05,Bon,0,"live, make, best, love, great"
Del Monte Foods,Growers of Good,food-slogans,15,3,346,True,0.4404,Positive,0.6000000000000001,8.5,5,5.202,0,10,3,[],0,5.3654,Bon,7,"good, food, feel, great, life"
David Sunflower Seeds,Eat. Spit. Be Happy!,food-slogans,20,4,346,True,0.6114,Positive,1.0,10.0,5,10.0,7,10,0,[],0,7.3,Très bon,0,"live, make, best, love, great"
Jiffy Pop,Fun Snacking in a Jiff.,food-slogans,23,5,346,True,0.5106,Positive,0.2,10.0,2,5.553000000000001,5,10,0,[],0,5.3606,Bon,0,"live, make, best, love, great"
Fuse (chocolate bar),Don't blow a fuse eat one.,food-slogans,26,6,346,True,0.0,Neutral,0.0,10.0,2,0.0,5,10,0,[],0,4.25,Moyen,0,"live, make, best, love, great"
Terry's Chocolate orange,"It's not Terry's, it's mine",food-slogans,27,5,346,True,0.0,Neutral,0.0,10.0,10,0.0,0,10,0,[],0,5.5,Bon,0,"live, make, best, love, great"
Carlos V (chocolate bar),The King of Chocolates,food-slogans,22,4,346,True,0.0,Neutral,0.0,10.0,0,0.0,0,10,0,[],0,3.0,Faible,0,"live, make, best, love, great"
Tombstone,What do you want on your Tombstone?,food-slogans,35,7,346,True,0.0772,Positive,0.0,8.5,3,0.386,5,10,8,[],0,5.1522,Bon,0,"live, make, best, love, great"
Jif (peanut butter),That Jif'ing Good,food-slogans,17,3,346,True,0.4404,Positive,0.6000000000000001,8.5,2,5.202,5,10,0,[],0,5.0654,Bon,7,"good, food, feel, great, life"
Whoppers,The original Malted Milk Balls,food-slogans,30,5,346,True,0.3182,Positive,0.75,10.0,3,5.341,5,10,0,[],0,5.5682,Bon,0,"live, make, best, love, great"
Hershey bar,There's a smile in every Hershey Bar.,food-slogans,37,7,346,True,0.3612,Positive,0.1,8.5,2,2.306,5,10,0,[],0,4.4862,Moyen,0,"live, make, best, love, great"
Heath bar,Heath for better health!,food-slogans,24,4,346,True,0.4926,Positive,0.5,10.0,5,4.963,0,10,0,[],0,5.2425999999999995,Bon,3,"better, life, making, live, money"
Good & Plenty,Love my Good and Plenty!,food-slogans,24,5,346,True,0.8122,Positive,0.6000000000000001,10.0,0,9.061,10,10,0,[],0,6.3122,Bon,7,"good, food, feel, great, life"
Heinz Tomato Ketchup,It has to be Heinz,food-slogans,18,5,346,True,0.0,Neutral,0.0,8.5,5,0.0,5,10,0,[],0,4.775,Moyen,0,"live, make, best, love, great"
Nature Valley,We Are Better Outside,food-slogans,21,4,346,True,0.4404,Positive,0.275,10.0,0,3.577,0,10,3,[],0,4.0154,Moyen,3,"better, life, making, live, money"
Keebler Company,Uncommonly Good,food-slogans,15,2,346,True,0.4404,Positive,0.6000000000000001,7.0,0,5.202,0,10,0,[],0,3.5904,Moyen,7,"good, food, feel, great, life"
Vigroids,for clarity of voice,food-slogans,20,4,346,True,0.4019,Positive,0.0,10.0,2,2.0095,0,10,0,[],0,3.9019,Moyen,0,"live, make, best, love, great"
Thorntons,It's The Thorntons That Counts,food-slogans,30,5,346,True,0.0,Neutral,0.0,10.0,5,0.0,5,10,0,[],0,5.0,Moyen,0,"live, make, best, love, great"
Ambrosia,Devon knows how they make it so creamy,food-slogans,38,8,346,True,0.0,Neutral,0.0,8.5,2,0.0,8,10,0,[],0,4.475,Moyen,0,"live, make, best, love, great"
Mang Tomas,Macho Ganado,food-slogans,12,2,346,True,0.0,Neutral,0.0,6.7,2,0.0,0,10,0,[],0,3.005,Faible,0,"live, make, best, love, great"
Tillamook,"Goodbye Big Food, Hello Real Food",food-slogans,33,6,346,True,0.0,Neutral,0.2,10.0,5,1.0,0,10,0,[],0,4.45,Moyen,0,"live, make, best, love, great"
Omoré,Khushi ki Bite,food-slogans,14,3,346,True,0.0,Neutral,0.0,8.4,5,0.0,0,10,0,[],0,4.01,Moyen,0,"live, make, best, love, great"
Mövenpick Ice Cream,Crafted with the Alpine Spirit,food-slogans,30,5,346,True,0.1779,Positive,0.0,10.0,0,0.8895,7,10,0,[],0,4.2279,Moyen,0,"live, make, best, love, great"
Natural Ice Cream,Taste the original,food-slogans,18,3,346,True,0.3182,Positive,0.75,8.5,3,5.341,7,10,0,[],0,5.6432,Bon,4,"taste, good, difference, fresh, life"
Sun Chips,Deliciousness for all,food-slogans,21,3,346,True,0.4215,Positive,0.0,10.0,0,2.1075,0,10,0,[],0,3.4215,Faible,0,"live, make, best, love, great"
LUNA Glow Snack Bar,Low Carb Choice for Women,food-slogans,25,5,346,True,-0.2732,Negative,0.3,10.0,5,2.866,0,10,0,[],0,4.8232,Moyen,0,"live, make, best, love, great"
PayDay,Totally nuts about payday,food-slogans,25,4,346,True,-0.3804,Negative,0.75,10.0,2,5.652,0,10,0,[],0,4.6304,Moyen,0,"live, make, best, love, great"
Wrigley's gum,Classic Spearmint Taste,food-slogans,23,3,346,True,0.0,Neutral,0.16666666666666666,10.0,2,0.8333333333333333,0,10,0,[],0,3.6666666666666665,Moyen,4,"taste, good, difference, fresh, life"
Borden Dairy,Taste the Good Life,food-slogans,19,4,346,True,0.4404,Positive,0.6000000000000001,8.5,5,5.202,7,10,0,[],0,6.1154,Bon,4,"taste, good, difference, fresh, life"
Grey Poupon,Join the Mustard revolution,food-slogans,27,4,346,True,0.296,Positive,0.0,10.0,0,1.48,7,10,0,[],0,4.346,Moyen,0,"live, make, best, love, great"
Mahatma Rice,Simply Delicious,food-slogans,16,2,346,True,0.5719,Positive,1.0,7.0,0,9.8595,0,10,0,[],0,4.5219000000000005,Moyen,0,"live, make, best, love, great"
Tyson Foods,We’re chicken.,food-slogans,14,2,346,True,0.0,Neutral,0.95,6.9,2,4.75,5,10,3,[],0,5.034999999999999,Bon,0,"live, make, best, love, great"
Mrs. Grass,Ready in only 5 minutes!,food-slogans,24,5,346,True,0.4199,Positive,0.75,10.0,0,5.8495,0,10,0,[],0,4.1699,Moyen,0,"live, make, best, love, great"
MOM Brands,Betcha’ can’t taste the difference!,food-slogans,35,5,346,True,0.0,Neutral,0.0,10.0,3,0.0,5,10,0,[],0,4.5,Moyen,4,"taste, good, difference, fresh, life"
Sun-Maid,America’s favorite dried fruit,food-slogans,30,4,346,True,0.4588,Positive,0.8,10.0,3,6.2940000000000005,5,10,0,[],0,5.7588,Bon,0,"live, make, best, love, great"
Menchie's Frozen Yogurt,We make you smile.,food-slogans,18,4,346,True,0.3612,Positive,0.1,8.5,2,2.306,8,10,8,[],0,5.7362,Bon,0,"live, make, best, love, great"
Baxters,The family of fine foods.,food-slogans,25,5,346,True,0.2023,Positive,0.5,10.0,5,3.5115,0,10,0,[],0,4.9523,Moyen,0,"live, make, best, love, great"
Swanson,Replace water with flavor.,food-slogans,26,4,346,True,0.0,Neutral,0.0,10.0,3,0.0,7,10,0,[],0,4.8,Moyen,0,"live, make, best, love, great"
Progresso,A taste of the good life!,food-slogans,25,6,346,True,0.4926,Positive,0.6000000000000001,10.0,5,5.463000000000001,0,10,0,[],0,5.3426,Bon,4,"taste, good, difference, fresh, life"
Knorr,More taste in your life,food-slogans,23,5,346,True,0.0,Neutral,0.5,10.0,2,2.5,0,10,8,[],0,4.8,Moyen,4,"taste, good, difference, fresh, life"
Doritos,For the bold,food-slogans,12,3,346,True,0.3818,Positive,0.6666666666666666,8.2,2,5.242333333333333,0,10,0,[],0,4.278466666666667,Moyen,0,"live, make, best, love, great"
Ragú,Cook Like a Mother,food-slogans,18,4,346,True,0.3612,Positive,0.0,8.5,2,1.806,7,10,0,[],0,4.6862,Moyen,8,"like, ll, feel, ve, way"
Pot Noodle,"hurt me, you slag",food-slogans,17,4,346,True,-0.5267,Negative,0.0,8.5,2,2.6334999999999997,7,10,5,[],0,5.3517,Bon,0,"live, make, best, love, great"
Bubble O' Bill,It's a hoe-down,food-slogans,15,3,346,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,0,"live, make, best, love, great"
Brummel & Brown,"Must ""B"" Brummel & Brown",food-slogans,24,5,346,True,0.0,Neutral,0.0,10.0,3,0.0,0,10,0,[],0,3.75,Moyen,0,"live, make, best, love, great"
Toffifee,It’s too good for the kids,food-slogans,26,6,346,True,0.4404,Positive,0.6000000000000001,10.0,5,5.202,5,10,0,[],0,6.0404,Bon,7,"good, food, feel, great, life"
100 Grand Bar,That's Rich!,food-slogans,12,2,346,True,0.5983,Positive,0.75,6.7,2,8.7415,0,10,0,[],0,4.7533,Moyen,0,"live, make, best, love, great"
Dentyne,Stay Icy Cool,food-slogans,13,3,346,True,0.3182,Positive,0.375,8.3,2,3.466,7,10,0,[],0,4.9882,Moyen,0,"live, make, best, love, great"
Smarties,Only Smarties have the answer,food-slogans,29,5,346,True,0.4019,Positive,1.0,10.0,2,7.0095,5,10,3,[],0,5.9519,Bon,0,"live, make, best, love, great"
Almond Joy,Sometimes you feel like a nut. Sometimes you don’t,food-slogans,50,9,346,True,0.3612,Positive,0.0,6.25,8,1.806,8,10,5,[],0,6.4987,Bon,8,"like, ll, feel, ve, way"
Total Cereal,Today is the first day of the rest of our life.,food-slogans,47,11,346,True,0.0,Neutral,0.3333333333333333,5.25,10,1.6666666666666665,0,10,3,[],0,5.420833333333333,Bon,2,"life, live, come, enjoy, make"
Shredded wheat,Bet you can’t eat three,food-slogans,23,5,346,True,0.0,Neutral,0.0,10.0,2,0.0,7,10,5,[],0,5.05,Bon,0,"live, make, best, love, great"
Life (cereal),Life is full of surprises,food-slogans,25,5,346,True,0.2263,Positive,0.55,10.0,0,3.8815,0,10,0,[],0,3.7763,Moyen,2,"life, live, come, enjoy, make"
Honey Nut Cheerios,It's a honey of an O.,food-slogans,21,6,346,True,0.0,Neutral,0.0,10.0,5,0.0,0,10,0,[],0,4.25,Moyen,0,"live, make, best, love, great"
Corn Pops,Gotta have my pops!,food-slogans,19,4,346,True,0.0,Neutral,0.0,8.5,0,0.0,10,10,0,[],0,4.275,Moyen,0,"live, make, best, love, great"
Triscuit,Real. Satisfying. Crackers.,food-slogans,27,3,346,True,0.4588,Positive,1.0,10.0,0,7.2940000000000005,0,10,0,[],0,4.4588,Moyen,0,"live, make, best, love, great"
Altoids,Curiously Strong Mints,food-slogans,22,3,346,True,0.5106,Positive,0.7333333333333333,10.0,2,8.219666666666667,0,10,0,[],0,5.143933333333333,Bon,0,"live, make, best, love, great"
Cheez-It,Want It. Need It. Cheez-It,food-slogans,26,5,346,True,0.0772,Positive,0.0,10.0,10,0.386,7,10,0,[],0,6.6272,Très bon,0,"live, make, best, love, great"
Arnott's Shapes,Flavour You Can See,food-slogans,19,4,346,True,0.0,Neutral,0.0,8.5,2,0.0,5,10,8,[],0,4.825,Moyen,0,"live, make, best, love, great"
Goldfish (cracker),The Snack that Smiles Back,food-slogans,26,5,346,True,0.4767,Positive,0.0,10.0,8,2.3835,5,10,0,[],0,6.2267,Bon,0,"live, make, best, love, great"
Mr. Yoshida’s Marinade & Cooking Sauce,"Yes, there really is a Mr. Yoshida",food-slogans,34,7,346,True,0.4019,Positive,0.2,8.5,3,3.0095,0,10,0,[],0,4.1269,Moyen,0,"live, make, best, love, great"
Dole Food,The Dawn of the Nutrition Age.,food-slogans,30,6,346,True,0.0,Neutral,0.0,10.0,8,0.0,0,10,0,[],0,5.0,Moyen,0,"live, make, best, love, great"
Dean Foods,It Seemed Like a Good Idea at the Time.,food-slogans,39,9,346,True,0.6597,Positive,0.6000000000000001,7.75,5,8.2985,5,10,0,[],0,6.3222,Bon,8,"like, ll, feel, ve, way"
Carte D'Or Ice Cream,Give more. Give Carte D’Or.,food-slogans,27,5,346,True,0.0,Neutral,0.5,10.0,10,2.5,7,10,0,[],0,7.05,Très bon,0,"live, make, best, love, great"
Arctic Zero Ice Cream,"So good, you won’t know it’s healthy!",food-slogans,37,7,346,True,0.7339,Positive,0.55,8.5,2,8.4195,5,10,5,[],0,6.2089,Bon,7,"good, food, feel, great, life"
Moritz Ice Cream,Make time to indulge.,food-slogans,21,4,346,True,0.0,Neutral,0.0,10.0,3,0.0,10,10,0,[],0,5.25,Bon,0,"live, make, best, love, great"
Blue Bunny Ice Cream,"So good, it’s speaks for itself.",food-slogans,32,6,346,True,0.4927,Positive,0.6000000000000001,10.0,5,5.463500000000001,5,10,0,[],0,6.092700000000001,Bon,7,"good, food, feel, great, life"
Magnolia,Celebrate Goodness Everyday,food-slogans,27,3,346,True,0.7717,Positive,0.6,10.0,0,8.8585,7,10,0,[],0,5.8217,Bon,0,"live, make, best, love, great"
Baker's Dozen Donuts,Not Just Donuts...,food-slogans,18,3,346,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,0,"live, make, best, love, great"
Dan-D Foods,Fine Foods of the Earth,food-slogans,23,5,346,True,0.2023,Positive,0.5,10.0,5,3.5115,0,10,0,[],0,4.9523,Moyen,0,"live, make, best, love, great"
Canyon Creek Food Company,Favorite foods made easy.,food-slogans,25,4,346,True,0.7096,Positive,0.9166666666666667,10.0,3,10.0,8,10,0,[],0,6.95,Très bon,0,"live, make, best, love, great"
Wispa,Time Well Mis-spent,food-slogans,19,3,346,True,0.2732,Positive,0.0,8.5,2,1.366,5,10,3,[],0,4.598199999999999,Moyen,0,"live, make, best, love, great"
Picnic (chocolate bar),Deliciously ugly,food-slogans,16,2,346,True,-0.1027,Negative,1.0,7.0,3,5.5135,0,10,0,[],0,4.4027,Moyen,0,"live, make, best, love, great"
Moro (chocolate bar),Get more go,food-slogans,11,3,346,True,0.0,Neutral,0.5,8.1,5,2.5,10,10,0,[],0,5.965,Bon,0,"live, make, best, love, great"
Crunchie,Get that Friday feeling,food-slogans,23,4,346,True,0.128,Positive,0.0,10.0,5,0.64,10,10,0,[],0,5.878,Bon,0,"live, make, best, love, great"
Chomp (chocolate bar),It's a monster chew!,food-slogans,20,4,346,True,0.0,Neutral,0.0,10.0,2,0.0,0,10,0,[],0,3.5,Faible,0,"live, make, best, love, great"
Trix (cereal),Trix Are For Kids!,food-slogans,18,4,346,True,0.0,Neutral,0.0,8.5,2,0.0,7,10,0,[],0,4.325,Moyen,0,"live, make, best, love, great"
Time Out,Everyone needs some Time Out,food-slogans,28,5,346,True,0.0,Neutral,0.0,10.0,3,0.0,5,10,0,[],0,4.5,Moyen,0,"live, make, best, love, great"
Violet Crumble,It's the way it shatters that matters.,food-slogans,38,7,346,True,0.0258,Neutral,0.0,8.5,5,0.129,5,10,0,[],0,4.8008,Moyen,9,"way, better, life, money, play"
Cadbury Creme Egg,It's Hunting Season.,food-slogans,20,3,346,True,0.0,Neutral,0.0,10.0,2,0.0,5,10,0,[],0,4.25,Moyen,0,"live, make, best, love, great"
Planters,Naturally Remarkable.,food-slogans,21,2,346,True,0.5574,Positive,0.75,8.5,2,8.536999999999999,0,10,0,[],0,4.9824,Moyen,0,"live, make, best, love, great"
Chips Ahoy!,Crazy with chips!,food-slogans,17,3,346,True,-0.4003,Negative,0.9,8.5,5,6.5015,0,10,0,[],0,5.3253,Bon,0,"live, make, best, love, great"
Fancy Feast,The best ingredient is love.,food-slogans,28,5,346,True,0.8555,Positive,0.44999999999999996,10.0,3,8.5275,0,7,0,['best'],1,5.0055,Bon,0,"live, make, best, love, great"
Dolmio,When’sa your Dolmio day?,food-slogans,24,4,346,True,0.0,Neutral,0.0,10.0,5,0.0,0,10,8,[],0,5.05,Bon,0,"live, make, best, love, great"
Hula Hoops,Best ever flavour.,food-slogans,18,3,346,True,0.6369,Positive,0.3,8.5,2,6.6845,0,7,3,['best'],1,4.4619,Moyen,0,"live, make, best, love, great"
5 (gum),Stimulate Your Senses.,food-slogans,22,3,346,True,0.2263,Positive,0.0,10.0,3,1.1315,7,10,8,[],0,5.8263,Bon,0,"live, make, best, love, great"
Peperami,"All Pork, No Bull.",food-slogans,18,4,346,True,-0.296,Negative,0.0,8.5,2,1.48,0,10,0,[],0,3.5709999999999997,Moyen,0,"live, make, best, love, great"
Colman's,"Come on Colman's, light my fire.",food-slogans,32,6,346,True,-0.34,Negative,0.7,10.0,3,5.2,7,10,0,[],0,5.84,Bon,0,"live, make, best, love, great"
Boursin cheese,"Some bread, some wine, some Boursin.",food-slogans,36,6,346,True,0.0,Neutral,0.0,10.0,10,0.0,0,10,3,[],0,5.8,Bon,0,"live, make, best, love, great"
Butterfinger,better butter finger.,food-slogans,21,3,346,True,0.4404,Positive,0.5,10.0,8,4.702,0,10,0,[],0,5.9404,Bon,3,"better, life, making, live, money"
Boost (chocolate bar),One Step Ahead.,food-slogans,15,3,346,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,0,"live, make, best, love, great"
3 Musketeers,Big on Chocolate!,food-slogans,17,3,346,True,0.0,Neutral,0.1,8.5,0,0.5,0,10,0,[],0,2.875,Faible,0,"live, make, best, love, great"
Cheetos,Dangerously cheesy.,food-slogans,19,2,346,True,-0.4588,Negative,1.0,7.0,0,7.2940000000000005,0,10,0,[],0,4.0088,Moyen,0,"live, make, best, love, great"
